date moon_altitude_error moon_altitude_percent_error moon_azimuth_error moon_azimuth_percent_error sun_azimuth_error sun_azimuth_percent_error daz_error daz_percent_error elongation_error elongation_percent_error
2026-08-13 0.09788915748936411 1.6052957828716459 0.27985652345824974 0.1005665760197266 0.4853179432314505 0.16940412399340438 0.20546141977320076 2.5039593663567516 0.41997827720500425 3.6775750969974026
2026-08-14 0.21805218669964255 1.5336291064089684 0.4272596681983032 0.15976668523934762 0.14298886203039274 0.04997112199011023 0.28427080616791045 1.518887152212023 0.49320665592007984 2.0136467341685145
2026-09-11 0.14938011915022667 100.0 0.20181774635022975 0.0748032268655137 0.27260619417171483 0.0990313558405532 0.4744239405219446 8.666189277199308 0.17065219682624022 2.9274663751119716
2026-09-12 0.41328029449641956 5.447417468139973 0.2715493463394978 0.10473549721290762 0.14777828886423094 0.053766452366371266 0.41932763520372873 2.6913320900783333 0.16126259953722055 0.887948173500502
2026-10-11 0.0736563176298608 3.5520021810580547 0.2605920250537963 0.10351657976399593 0.4712154007514755 0.17949094666734855 0.2106233756976792 1.9521366528559645 0.46835304933505917 4.083873659280262
2026-10-12 0.46424906210723016 4.905292105698921 0.22061046080631286 0.09107831921760011 0.11473853176238435 0.04377416256906921 0.1058719290439285 0.5321767743040398 0.22605466656616358 0.9926021304455255
2026-11-09 0.11150249479624064 -3.5835579429140862 0.18632757594244254 0.07568559057568501 0.30272063185444154 0.12027171394716053 0.48904820779688407 8.874115148109054 0.3358279275338134 5.928985264524169
2026-11-10 0.21000853473048853 4.03086738400808 0.28948142362713725 0.1214830893490015 0.3845386664290231 0.1529683044426535 0.09505724280188588 0.7259016974067609 0.1668880225977336 1.1251045825851091
2026-11-11 0.4198626199136122 3.128665559441584 0.3777181381645107 0.16395602023368497 0.07715283302175635 0.03072873503271986 0.30056530514275437 1.4520459595808648 0.4906037323222492 1.9232275322167445
2026-12-09 0.5348162528370887 114.96881739718035 0.4342784055808693 0.1820372192108879 0.12767557534712637 0.05208533677295103 0.43804601907200436 6.675542381814381 0.059731575048607155 0.8606522311710947
2026-12-10 0.003040850820868357 0.03039926424591997 0.13875380825047046 0.05951554856666654 0.025222737796951833 0.01029393525904182 0.11353107045351862 0.9551286519692295 0.3125872351829173 1.8731917259334583
2027-01-08 0.4588526807818196 10.104333740505412 0.2820331858198415 0.11688942690674267 0.17933343146336256 0.07295295142052796 0.46136661728320405 10.165320227011442 0.2151867843890507 2.7641868652356987
2027-01-09 0.15491252288350132 1.0221934481613646 0.1615352916439292 0.06763370039293244 0.023769042927170858 0.009663146245752083 0.13776624871675835 1.9301031151240944 0.32557949156149846 1.7766395420751646
2027-02-07 0.0814909250164888 1.0083649882502657 0.010312237104614042 0.004076149188451815 0.441357479242555 0.17406524772920073 0.43104524213794093 75.76089947075305 0.11059240125710446 1.1182914664288137
2027-02-08 0.3630228063796217 1.8748250725605455 0.0779064862152552 0.030783598338126224 0.09187035979135771 0.03618252000104892 0.1697768460066129 20.449543618481787 0.13334256613860518 0.6309582391961811
2027-03-08 0.2606339889513099 100.0 0.42274937762823583 0.15799152455783935 0.07759263144384931 0.029271667466714862 0.49965799092791485 -19.989054212269792 0.2469166162752776 7.6046491319672285
2027-03-09 0.025083535796449397 0.20946731337484698 0.3318588841504493 0.12351999860204933 0.5084409642882406 0.19149709984422966 0.15970015156131012 -5.0542818590680865 0.12864290525465982 0.9105114066320944
2027-04-07 0.41861401641523077 7.50018037896685 0.31923039860379276 0.11307426637323799 0.0036509686106001027 0.0013133153091114376 0.32288136721439287 -7.469123942729275 0.4190553495113445 4.883557307265473
2027-04-08 0.19837139250760671 1.0900502480638325 0.32163825483689834 0.11378241081178259 0.4106683064423464 0.147504515161154 0.26769343872075524 -6.272555481421753 0.43433564134905467 2.1255187786490732
2027-05-06 0.37195113913007505 59.22328059235343 0.41421700712919574 0.14117141676169404 0.24755102594457412 0.08573122992519337 0.33823196692623014 -7.2554439544520735 0.28275736910025895 5.35245799389074
2027-05-07 0.298105208878221 2.1756495245561216 0.3762798040941675 0.12913879068919334 0.06240295859061007 0.02158805778679891 0.31387684550355743 -13.564976291348382 0.2883358183564688 1.8351704505837219
2027-06-05 0.49799962857646385 5.240997780574243 0.1584833966103929 0.053694338982435946 0.4575090784735494 0.15484767332551866 0.2990256818631565 100.0 0.3796383090397022 3.3361192924570098
2027-06-06 0.12207259896439737 0.5518135717993801 0.09337999599904379 0.03232186095207878 0.42367295072494926 0.14333791713106964 0.3302929547259055 4.952135865696511 0.19711207019595633 0.7947141911611808
2027-07-04 0.15492121554729898 3.197496314083133 0.1665459816153998 0.05668040154644179 0.20863127489622002 0.07053325314915232 0.042085293280820224 2.149495743424968 0.01840162871993467 0.2621911610847909
2027-07-05 0.1017596972913033 0.6400689343836737 0.47776038650027886 0.16791671088674032 0.31214962195696216 0.10556728034576747 0.1656107645433167 1.4832217245940358 0.10581788082776455 0.5064466281772638
2027-08-02 0.1245926689611628 -100.0 0.28821467654796606 0.09997449145513478 0.02286415967779476 0.007883571436356289 0.2653505168701713 15.297068338636302 0.484895887285246 19.51373052554712
2027-08-03 0.350135384096534 3.744709244446584 0.29786656610718865 0.10741754698504971 0.26714567248097865 0.0922041351164796 0.4349877614118327 3.498095613424596 0.2869087535931101 1.7166707783923092
2027-09-01 0.4139197399719947 11.542400335701416 0.39532500191825193 0.14717726038129275 0.4827894400809214 0.17274388918478573 0.12188555800082668 1.1204658550956248 0.17086286708947895 1.4038681476849046
2027-09-02 0.16118615406635506 1.3615059427741465 0.11733500287414245 0.045634808276474564 0.08068254326394708 0.028910113924291207 0.036652459610195365 0.16688011489502141 0.2622292766195464 1.0188499984628998
2027-09-30 0.23683562778506184 -19.148512742084375 0.23768790141673435 0.09150207337488149 0.27612124224424406 0.10330935699039986 0.4861908563390216 6.470630901627255 0.4571322872502437 6.060457436865161
2027-10-01 0.1332421021652781 1.8679038262956587 0.07557955712786679 0.030344025400744636 0.15112075071840536 0.05663158531658409 0.22670030784627215 1.2755105229354353 0.12904110308020478 0.6493954506654809
2027-10-30 0.41690501202325203 12.201246758580217 0.06782712545469849 0.02790460846127976 0.17835358053426376 0.06989369514760796 0.11052645507956527 0.912647815018865 0.19660144197457896 1.4897884340830856
2027-10-31 0.24910757824454244 2.0336794060571295 0.008592059429929577 0.0036716854515100442 0.18189791704890013 0.0713834360910854 0.1904899764788297 0.9153986627437034 0.028235975913926126 0.11307161114726062
2027-11-28 0.5241114176706079 -100.0 0.17845816802241643 0.07410390559949474 0.1611707922679102 0.06529393806688077 0.01728737575450623 0.28729516599393873 0.15842459738355252 2.5724857855832197
2027-11-29 0.38103515990167125 4.061760279189329 0.2122683004797068 0.09063073511050233 0.3533723155120754 0.14327068601323495 0.43435938400821783 3.493218834955388 0.3194187913390927 1.9149140389259565
2027-12-28 0.3570867041300376 7.691005223976055 0.011085548603659845 0.004619191944344971 0.35306045919503504 0.14431427585307996 0.3419749105913752 7.341628781024702 0.05252855994534045 0.6609468224144909
2027-12-29 0.2487832277415727 1.6314956021472597 0.48502740717981396 0.20509856902893642 0.29229909633860984 0.11944826225705281 0.2226734964815762 2.7080425433024504 0.1476763310610849 0.783332249405395
2028-01-27 0.22037428405223558 2.6808302935763897 0.3667368610671815 0.14706727356002827 0.015404226613469518 0.006162070333099084 0.382141087680651 61.849247467540955 0.01945864703285416 0.1942085667334593
2028-01-28 0.05202721799601662 0.27307969593321363 0.3307893777312074 0.13302385804154904 0.27397722814163217 0.10947092109855411 0.3952333941271604 24.628715021907578 0.1494454968887986 0.7167459113209637
2028-02-25 0.3014265467172706 -100.0 0.2988747677891297 0.1135116008576626 0.34080180052666265 0.1309060270882108 0.041927032737532954 -1.4173765556680673 0.30800145265190704 9.31080161421916
2028-02-26 0.4323518067237817 4.091277442400763 0.014008201707554235 0.0053064185762772146 0.2477202831150862 0.09500215429911164 0.23371208140753197 -7.227362100394681 0.24793670619526864 1.9442869791567179
2028-03-26 0.37969995087533537 14.490705024494337 0.130692487172837 0.04703379741456472 0.22210144306382062 0.08128970602698621 0.3527939302366576 -7.591527574644942 0.4063812824015791 6.3433827068319255
2028-03-27 0.13244836206967214 0.955095502997092 0.3688948694785381 0.13252014728567477 0.3462852429047416 0.1265414004016414 0.2848198876167203 -6.040487973486098 0.3222088998643251 1.974052052887299
2028-04-25 0.44274402302856153 5.8585288678549 0.08423224317795075 0.02913761242678034 0.3077386888078877 0.10786201952395892 0.22350644562993693 -5.918358985977902 0.09223838697688258 0.9139537081873517
2028-04-26 0.39396868596165646 2.031397968827448 0.3267209148065717 0.11357360539204424 0.335725436517464 0.11752447415081177 0.009004521710892277 -0.44820813560060674 0.25583027868811214 1.203576973159299
2028-05-24 0.16225625088279694 7.504025057925102 0.37666129546050797 0.12708871670735605 0.3750853173542623 0.12774301450531206 0.2482533871852297 -9.021665949514537 0.14942555882332087 3.08057448938094
2028-05-25 0.07895261294283884 0.5671456374485413 0.07533600526664941 0.025793347119624974 0.17640877477691674 0.06003900981582348 0.25174478004356615 14.39977282320596 0.16785765966052502 1.0602333913637982
2028-06-23 0.13678216012138833 1.6810350508308036 0.09670279954764283 0.033128368358660995 0.4140360905988132 0.13968167501766457 0.489261109853544 10.846584601079813 0.04251026098859967 0.38795620165860184
2028-06-24 0.015595069881694457 0.08214674064896947 0.30842067260056183 0.10871689365323858 0.3886004661296738 0.13111181250511078 0.30297886126976437 2.3862200271965817 0.24299771406913706 1.002341859431502
2028-07-22 0.35155344962581925 14.949838783454345 0.39431246683301424 0.1371017625607775 0.32718636689736513 0.11179253817115006 0.06712609993564911 1.3247371115651057 0.3952593519606227 5.984479528018345
2028-07-23 0.04422153993802347 0.3671598018301731 0.2800261119951415 0.10099036555991855 0.44094237115905344 0.15077997204626017 0.16091625916391195 1.061388747310356 0.4867337615943832 2.3758485235301023
2028-08-20 0.21097933733721064 -7.56463873364711 0.23211583354469667 0.08282984726938697 0.18124255025492175 0.06385855250846618 0.4133583837996184 11.524942495858348 0.3029592662061753 8.194642364550983
2028-08-21 0.2675083677901684 4.268177273842044 0.11984981231330494 0.044573692862654994 0.4483972721903342 0.1581936170765314 0.43175291549636086 2.9636572814283184 0.3297674400744697 1.9781814014233692
2028-09-19 0.030081022371115873 1.5270182536808314 0.14299415876371313 0.055028017544032526 0.33802304639380054 0.12442780921509944 0.1950288876300874 1.6520911891578047 0.42237004482945295 3.400076179547199
2028-09-20 0.050090024540262235 0.45744690734920107 0.4249903783058073 0.1710739236252459 0.23418854550993728 0.0863418239292659 0.19080183279587004 0.8365126708847296 0.03424070899248832 0.13152182687110686
2028-10-18 0.3482255544208033 -25.82843451371909 0.15833043280036918 0.06286903715039159 0.4686959265427504 0.1806367912202562 0.37297364065688043 4.890158012893021 0.35126439082141303 4.592450422784793
2028-10-19 0.40859380701027703 4.859240633905169 0.4149523018417085 0.17176241071018564 0.0712062376047129 0.027485199393176393 0.5138414605535786 2.9385611447730007 0.22625596656670766 1.1186250532016446
2028-11-17 0.12360439282763913 2.0184908249855686 0.5158338927213606 0.216268196665455 0.21537986905968864 0.08642318510713562 0.30045402366167195 2.808100683207638 0.3358977052177252 2.518748363571384
2028-11-18 0.3632267102634579 2.183276191468796 0.364740778741492 0.15833185994892107 0.04777365928256927 0.019189890359600947 0.4125144380240613 2.2193127556097965 0.005503027484877521 0.021169971054627684
2028-12-16 0.4454960849135863 18.217002581270876 0.18974164053128106 0.0787930056733899 0.4316622761635358 0.1764996565708205 0.24192063563225474 6.43734770281934 0.29160535628757867 5.108360134293988
2028-12-17 0.1176311204389755 0.847341843884897 0.17823860274179992 0.07558191478416809 0.5305257965912631 0.21695687884488185 0.291235600666937 3.3441667188658872 0.094334723120582 0.5268428827517017
2029-01-15 0.03892701759812933 0.4889669732230614 0.43571144291794894 0.1768053178521868 0.184245534437963 0.074537733600135 0.25146590847998596 33.594449648825695 0.19875986306632676 2.027905247595627
2029-01-16 0.39832805419941764 2.0534143617247786 0.37732129112691837 0.1542462428743047 0.39792117243266034 0.16084256914807107 0.2247575364404213 8.09866306787995 0.33202020220315376 1.5564405014432856
2029-02-13 0.10244778827948647 -100.0 0.2845267057625165 0.10973532025896746 0.08491489483148484 0.03318088685416454 0.36944160059400133 -10.964475553720005 0.22814762105329844 6.0486890294738735
2029-02-14 0.058136030405881556 0.5257308306393452 0.3892744868738305 0.15007347071072877 0.2919203020564396 0.11390148456977998 0.09735418481739089 -3.14314020962154 0.20089983489202723 1.5218647016850912
2029-03-15 0.4135586926949695 15.989486849244658 0.14380015441878413 0.05264631829003197 0.33422682770594747 0.12455616700755448 0.19042667328716334 -3.959325710443276 0.4960601342389328 7.6363230017582095
2029-03-16 0.5372839194600818 3.9909028478786293 0.4456235141934144 0.16290125565457209 0.2301163862739486 0.08561836734828149 0.2155071279194658 -4.504283602908841 0.057830287128807 0.36275041710361855
2029-04-14 0.1275356865382058 2.1717575404561975 0.12223075095033664 0.04286959688425812 0.049798760221904104 0.017718838597849344 0.07243199072843254 -1.778593010106393 0.33728660502916874 3.893544547196744
2029-04-15 0.21392731274344 1.2744333753889119 0.30689740934758447 0.1079458191637577 0.4452120716522927 0.15818782930261663 0.13831466230470824 -4.833328824898071 0.2529651220692948 1.3493607053939456
2029-05-13 0.12604303802931272 -14.422110414350156 0.27971125799655283 0.09504945373258454 0.05052505676161445 0.017365577570288254 0.3302363147581673 -9.916302734875082 0.45165379464840694 13.085141834000574
2029-05-14 0.10778579865175786 1.0896023524952319 0.3008198741438832 0.10326777462344666 0.21861171729358375 0.07506790723451616 0.08220815685029947 -100.0 0.3256332028785458 2.7893007692617395
2029-06-12 0.14205094274594554 4.520962432957957 0.27894923859389564 0.09464856272507027 0.163777959409515 0.05529979409972324 0.44272719800341065 30.686826907824333 0.1577637882141678 3.058763345748181
2029-06-13 0.3644356347989586 2.7269062813997444 0.37617714839427663 0.13033475361723207 0.22563215253319413 0.07616901714197748 0.39819069907252924 5.238104289513648 0.07477572671140109 0.4418005073611474
2029-07-12 0.16374669524027397 2.6566097430110376 0.19720920014958665 0.06900184550251419 0.32438365695281846 0.11008160803342025 0.1271744568032318 1.4333027983486357 0.06700914859649032 0.5615452943099255
2029-07-13 0.464472063994112 3.0034783086811028 0.22732033955344377 0.08213250665937387 0.5108448595097457 0.17345536452263194 0.26183480093681055 1.4761098343510688 0.4027388384922759 1.6373320421646058
2029-08-10 0.18430898619415784 100.0 0.1432986839959085 0.051204306819189145 0.3959734048908672 0.13777973302813454 0.4607279111132243 6.111039708891232 0.1852369658385049 2.370346548305548
2029-08-11 0.052284494770617584 0.5775834243921701 0.5257123472796366 0.19505090727754557 0.06528296603556782 0.022741505124216587 0.46042938124406874 2.6250892410770237 0.41166729845377503 1.9995174180513318
2029-09-08 0.3423273426682796 -7.883499231035074 0.1377892206857041 0.05068347685789817 0.41218227605332913 0.14911870839385868 0.4500285032609668 9.89079829584652 0.17078407252590555 3.302866066934376
2029-09-09 0.2487739911587985 5.235995734487763 0.026913927626935674 0.010312913117589414 0.004268018020695763 0.001546407254215959 0.02264590960623991 0.1507451466439675 0.4066724188310822 2.478701399342355
2029-09-10 0.2629536403147519 1.9141934403486782 0.29694462420138734 0.1189190992294792 0.42222095371215573 0.15321298951365622 0.1252763295107684 0.48416489816913166 0.019172132472451864 0.06394797554345502
2029-10-08 0.018904698454859314 0.9542548730550586 0.2205181390009443 0.0872373569949024 0.33248626232693823 0.1261005793295165 0.11196812332599393 1.0283596208592027 0.4405869075764386 3.8114989407655524
2029-10-09 0.12544462791332478 1.0564153686815545 0.039173315694085886 0.01618470066537194 0.2490417076047038 0.09460308230915376 0.2098683919106179 0.9894846494694003 0.13941772870895974 0.5545781935503865
2029-11-06 0.348530012513338 -100.0 0.08986361733298054 0.036395272648388904 0.4222546063264474 0.16717807250528408 0.33239098899346686 5.864748050685244 0.11910373970290156 2.0252651029910282
2029-11-07 0.2104790879514411 1.9507732518169645 0.3220117523857766 0.13548236198057306 0.25107110605020466 0.09953222594826983 0.4269171415640187 2.9294909368945734 0.2430359575210943 1.2629813614525014
2029-12-06 0.27361029751372357 3.1354352354418453 0.3487371164156343 0.14612833479358142 0.45186367411261585 0.18409461934766852 0.19939920947174983 2.9320822617535396 0.4128133681354438 3.279631741460031
2029-12-07 0.1990618638871986 0.9569850291588747 0.1292571507840421 0.05574534725499939 0.3267892500313394 0.13320569312073108 0.4560464008153815 3.389155976660031 0.1585962010587849 0.6062871258067191
2030-01-04 0.12031844699936212 2.920124950220401 0.39077446217604006 0.1592457838044246 0.3164893247629834 0.12901265855961197 0.07428513741305665 -100.0 0.00452298073892532 0.07543988117033537
2030-01-05 0.2020718118915923 1.202956755313688 0.06059278893124542 0.02503207491691153 0.4414544658175146 0.17986141207413506 0.38086167688626915 11.265225060524745 0.08272143079963357 0.43727976250407463
2030-02-03 0.2981542698774149 3.0731705921863557 0.1405962948024353 0.05510541906862331 0.3016418266649623 0.11955603002860948 0.161045531862527 -5.6727056974669505 0.12842492160232233 1.0817850264537603
2030-02-04 0.1394792500174873 0.6380417539577545 0.36804725816062955 0.14469083759844048 0.3670393570760382 0.1452856175781506 0.26491338476333226 -15.268020768357882 0.31507761023376446 1.3302877039187722
2030-03-04 0.17548806583787102 9.61835669868942 0.3419039603330134 0.12741355535121884 0.4845466301867418 0.1838994492784529 0.14264266985372842 -2.9366311794366786 0.06930160282736608 1.1418381778075115
2030-03-05 0.5202238144606834 3.8592911877777567 0.4407777787581608 0.1641992630201058 0.08946813165789536 0.033900932647329365 0.4697540895839438 -10.369284557023125 0.08956083091720757 0.5629060893004287
2030-04-03 0.2773473482459732 4.8464823067841545 0.4255194700827474 0.15174063718838685 0.43518635317792587 0.157427988426164 0.009666883095178491 -0.2422575462240304 0.501577675213273 5.899818767470007
2030-04-04 0.19714895304730362 1.173306556705196 0.15608479812215137 0.05577566266164932 0.14339097503233234 0.05179250570803638 0.012693823089819034 -0.42492541233079967 0.21479670455974542 1.1434356135601853
2030-05-03 0.20251962820692526 2.200697595756016 0.2653472032067725 0.09204963613601513 0.1187553149580367 0.041251494201354315 0.3841025181648092 -100.0 0.021354988684819887 0.19451388274974088
2030-06-01 0.3457817573192139 20.903031317007382 0.10209631660717378 0.03473870188511416 0.052350882689552236 0.017749211714764526 0.04974543391762154 4.738809268450249 0.4087893308758508 11.383050690689481
2030-06-02 0.4838903942346544 4.201856449789283 0.21110983720012655 0.07299506485728104 0.09373320327864576 0.031763874570008774 0.11737663392148079 1.9953110477600833 0.49137588157587686 3.386784836143707
2030-07-01 0.42529269776743917 12.416243962001827 0.438146288541418 0.15131353903336323 0.031791383888219116 0.01073917897115066 0.46993767242963713 7.263403393083427 0.30822932546912973 3.7099279930110183
2030-07-02 0.35507796321729046 2.8739435256855907 0.40559131046944685 0.1436201417214683 0.05129103717581529 0.017331056234564702 0.45688234764526214 3.3735389396534123 0.49641553723557763 2.5461887406302433
2030-07-30 0.39057804786743766 -11.51951208181444 0.31759011807866955 0.11078116659109935 0.21745488007672975 0.07478264556321562 0.1001352380019398 2.4422423210298123 0.3956443786276047 9.00082774100874
2030-07-31 0.033371595964575285 0.6719165045136174 0.09661620840518026 0.03474195756944278 0.5071245718316959 0.17456527876179598 0.41050836342651564 3.3077481711891386 0.12703710853803152 0.8992480699385538
2030-08-01 0.3198951174476594 2.401633906475964 0.044211331550400246 0.016432738445324675 0.2262945139174235 0.0779717476310789 0.18208318236702326 0.8596094199016175 0.1432616928995074 0.5540594146020593
2030-08-29 0.27545589965663425 -100.0 0.46380781014875083 0.17080883635006125 0.4355271614425078 0.15523247011146668 0.028280648706243028 0.31324512170870167 0.16503502656662938 1.8007026278485943
2030-08-30 0.24647072932356195 2.988802572804128 0.2017997551326971 0.07708217816010501 0.1690322063704457 0.06033222338646543 0.3708319615031428 2.0185910049160367 0.10448999836594908 0.5000595743189702
2030-09-27 0.049576959076004457 -1.2549784810997993 0.011591347301646238 0.0043904690860326915 0.44304540156258554 0.1650426074178365 0.4314540542609393 9.736173476651233 0.10202941958545164 2.0830958028501714
